jantri_district,jantri_taluka,jantri_village,village_key,village_id,n_rows,n_surveys,match,tie,ircms_district,ircms_district_code,ircms_taluka,ircms_taluka_code,ircms_village_code,ircms_village_en,ircms_village_gu
KHEDA,BALASINOR,SALIYAVADI,SALIYAVADI,8098,15,739,exact,taluka,MAHISAGAR,32,Balasinor,05,087,Saliyavadi,સલિયાવાડી
KHEDA,BALASINOR,SARODA,SARODA,8099,17,758,exact,taluka,MAHISAGAR,32,Balasinor,05,082,Saroda,સરોડા
KHEDA,BALASINOR,SUTARIYA,SUTARIYA,8100,8,532,exact,taluka,MAHISAGAR,32,Balasinor,05,064,Sutariya,સુતારીયા
KHEDA,BALASINOR,VADADALA,VADADALA,8101,57,1871,exact,taluka,MAHISAGAR,32,Balasinor,05,098,Vadadala,વડદલા
KHEDA,BALASINOR,VANAKBORI,VANAKBORI,8102,8,148,exact,taluka,MAHISAGAR,32,Balasinor,05,096,Vanakbori,વણાકબોરી
KHEDA,BALASINOR,VASADRA,VASADRA,8103,58,829,exact,taluka,MAHISAGAR,32,Balasinor,05,060,Vasadra,વસાદરા
KHEDA,KAPADVANJ,ABOCH,ABOCH,8104,52,433,exact,taluka,KHEDA,16,Kapadvanj,01,020,Aboch,અબોચ
KHEDA,KAPADVANJ,ABVEL,ABVEL,8105,63,330,exact,taluka,KHEDA,16,Kapadvanj,01,007,Abvel,આબવેલ
KHEDA,KAPADVANJ,ADHAR NA MUVADA,ADHARNAMUVADA,8106,8,87,exact,taluka,KHEDA,16,Kapadvanj,01,098,Adhar na muvada,અઘાટના મુવાડા
KHEDA,KAPADVANJ,ALAMPUR,ALAMPUR,8107,44,138,exact,taluka,KHEDA,16,Kapadvanj,01,056,Alampur,આલમપુરા
KHEDA,KAPADVANJ,ALAVA,ALAVA,8108,92,1080,exact,taluka,KHEDA,16,Kapadvanj,01,118,Alava,અલવા
KHEDA,KAPADVANJ,AMBALIYARA,AMBALIYARA,8109,19,642,exact,taluka,KHEDA,16,Kapadvanj,01,079,Ambaliyara,આંબલિયારા
KHEDA,KAPADVANJ,ANTISAR,ANTISAR,8110,429,2167,exact,taluka,KHEDA,16,Kapadvanj,01,072,Antisar,અંતિસર
KHEDA,KAPADVANJ,ANTROLI,ANTROLI,8111,80,1227,exact,taluka,KHEDA,16,Kapadvanj,01,082,Antroli,આંત્રોલી
KHEDA,KAPADVANJ,ATARSUMBA,ATARSUMBA,8112,83,659,exact,taluka,KHEDA,16,Kapadvanj,01,065,Atarsumba,આંતરસુંબા
KHEDA,KAPADVANJ,BAVANO MATH,BAVANOMATH,8113,9,39,exact,taluka,KHEDA,16,Kapadvanj,01,022,Bavano Math,બાવાનો મઠ
KHEDA,KAPADVANJ,BETAVADA,BETAVADA,8114,31,891,exact,taluka,KHEDA,16,Kapadvanj,01,115,Betavada,બેટાવાડા
KHEDA,KAPADVANJ,BHAILAKUI,BHAILAKUI,8115,25,267,exact,taluka,KHEDA,16,Kapadvanj,01,046,Bhailakui,ભાઈલાકુઈ
KHEDA,KAPADVANJ,BHOJA NA MUVADA,BHOJANAMUVADA,8116,40,370,exact,taluka,KHEDA,16,Kapadvanj,01,005,Bhoja Na Muvada,ભોજા ના મુવાડા
KHEDA,KAPADVANJ,BHUNGALIYA,BHUNGALIYA,8117,33,389,exact,taluka,KHEDA,16,Kapadvanj,01,042,Bhungaliya,ભુંગળીયા
KHEDA,KAPADVANJ,BHUTIYA,BHUTIYA,8118,19,773,exact,taluka,KHEDA,16,Kapadvanj,01,055,Bhutiya,ભુતિયા
KHEDA,KAPADVANJ,BOBHA,BOBHA,8119,8,180,exact,taluka,KHEDA,16,Kapadvanj,01,103,Bobha,બોભા
KHEDA,KAPADVANJ,CHIKHLOD,CHIKHLOD,8120,115,1669,exact,successor,KHEDA,16,Fagvel,14,089,Chikhlod,ચિખલોડ
KHEDA,KAPADVANJ,DADANA MUVADA,DADANAMUVADA,8121,12,147,exact,taluka,KHEDA,16,Kapadvanj,01,105,Dadana Muvada,દાદાના મુવાડા
KHEDA,KAPADVANJ,DAHIYAP,DAHIYAP,8122,92,1626,exact,taluka,KHEDA,16,Kapadvanj,01,094,Dahiyap,દહીઅપ
KHEDA,KAPADVANJ,DANA,DANA,8123,24,757,exact,taluka,KHEDA,16,Kapadvanj,01,087,Dana,દાણા
KHEDA,KAPADVANJ,DANADRA,DANADRA,8124,114,452,exact,successor,KHEDA,16,Fagvel,14,073,Danadra,દનાદરા
KHEDA,KAPADVANJ,DANDIYAPUR,DANDIYAPUR,8125,9,347,exact,taluka,KHEDA,16,Kapadvanj,01,027,Dandiyapur,દાંડીયાપુર
KHEDA,KAPADVANJ,DANTALI,DANTALI,8126,54,1053,exact,taluka,KHEDA,16,Kapadvanj,01,038,Dantali,દંતાલી
KHEDA,KAPADVANJ,DASALVADA,DASALVADA,8127,58,426,exact,taluka,KHEDA,16,Kapadvanj,01,081,Dasalvada,દાસલવાડા
KHEDA,KAPADVANJ,DERADI PAVATHI,DERADIPAVATHI,8128,10,35,exact,taluka,KHEDA,16,Kapadvanj,01,002,Deradi Pavathi,દેરડી પાવડી
KHEDA,KAPADVANJ,DHULIYA VASNA,DHULIYAVASNA,8129,31,283,exact,taluka,KHEDA,16,Kapadvanj,01,009,Dhuliya Vasna,ધુળિયા વાસણા
KHEDA,KAPADVANJ,DUDHATHAL,DUDHATHAL,8130,57,369,exact,taluka,KHEDA,16,Kapadvanj,01,052,Dudhathal,દુધાથલ
KHEDA,KAPADVANJ,FATIYABAD,FATIYABAD,8131,23,227,exact,taluka,KHEDA,16,Kapadvanj,01,080,Fatiyabad,ફતિયાવાદ
KHEDA,KAPADVANJ,FULJI NAMUVADA,FULJINAMUVADA,8132,15,198,exact,taluka,KHEDA,16,Kapadvanj,01,109,Fulji naMuvada,ફુલજીના મુવાડા
KHEDA,KAPADVANJ,GAROD,GAROD,8133,141,2211,exact,taluka,KHEDA,16,Kapadvanj,01,071,Garod,ગરોડ
KHEDA,KAPADVANJ,GHADIA,GHADIA,8134,51,722,exact,taluka,KHEDA,16,Kapadvanj,01,111,Ghadia,ઘડીયા
KHEDA,KAPADVANJ,GHAUWA,GHAUWA,8135,95,857,exact,taluka,KHEDA,16,Kapadvanj,01,116,Ghauwa,ઘઉઆ
KHEDA,KAPADVANJ,GOCHARNA MUVADA,GOCHARNAMUVADA,8136,3,209,exact,taluka,KHEDA,16,Kapadvanj,01,017,Gocharna Muvada,ગૌચરના મુવાડા
KHEDA,KAPADVANJ,HAMIRPURA,HAMIRPURA,8137,16,228,exact,taluka,KHEDA,16,Kapadvanj,01,045,Hamirpura,હમીરપુરા
KHEDA,KAPADVANJ,JAGDUPUR,JAGDUPUR,8138,10,87,exact,taluka,KHEDA,16,Kapadvanj,01,057,Jagdupur,જગડુપુર
KHEDA,KAPADVANJ,JALOYA,JALOYA,8139,21,158,exact,taluka,KHEDA,16,Kapadvanj,01,060,Jaloya,જલોયા
KHEDA,KAPADVANJ,JAMBUDI,JAMBUDI,8140,7,231,exact,taluka,KHEDA,16,Kapadvanj,01,013,Jambudi,જાંબુડી
KHEDA,KAPADVANJ,KABHAINA MUVADA,KABHAINAMUVADA,8141,25,322,exact,taluka,KHEDA,16,Kapadvanj,01,064,Kabhaina Muvada,કાભઈના મુવાડા
KHEDA,KAPADVANJ,KALAJI,KALAJI,8142,19,208,exact,taluka,KHEDA,16,Kapadvanj,01,047,Kalaji,કલાજી
KHEDA,KAPADVANJ,KAMBOYA,KAMBOYA,8143,3,131,exact,taluka,KHEDA,16,Kapadvanj,01,019,Kamboya,કંબોયા
KHEDA,KAPADVANJ,KARKARIYA,KARKARIYA,8144,34,281,exact,taluka,KHEDA,16,Kapadvanj,01,062,Karkariya,કરકરીયા
KHEDA,KAPADVANJ,KASHIPURA,KASHIPURA,8145,24,582,exact,taluka,KHEDA,16,Kapadvanj,01,035,Kashipura,કાશીપુરા
KHEDA,KAPADVANJ,KAVATH,KAVATH,8146,7,453,exact,taluka,KHEDA,16,Kapadvanj,01,033,Kavath,કાવઠ
KHEDA,KAPADVANJ,KEVADIYA,KEVADIYA,8147,27,810,exact,taluka,KHEDA,16,Kapadvanj,01,043,Kevadiya,કેવળીયા
KHEDA,KAPADVANJ,KHADOL,KHADOL,8148,58,573,exact,successor,KHEDA,16,Fagvel,14,074,Khadol,ખડોલ
KHEDA,KAPADVANJ,KHANPUR,KHANPUR,8149,23,147,exact,taluka,KHEDA,16,Kapadvanj,01,058,Khanpur,ખાનપુર
KHEDA,KAPADVANJ,KOSAM,KOSAM,8150,42,256,exact,taluka,KHEDA,16,Kapadvanj,01,067,Kosam,કોસમ
KHEDA,KAPADVANJ,KOTWALNA MUVADA,KOTWALNAMUVADA,8151,11,133,exact,taluka,KHEDA,16,Kapadvanj,01,028,Kotwalna Muvada,કોટવાલના મુવાડા
KHEDA,KAPADVANJ,LADUJINA MUVADA,LADUJINAMUVADA,8152,17,193,exact,taluka,KHEDA,16,Kapadvanj,01,040,Ladujina Muvada,લાડુજીના મુવાડા
KHEDA,KAPADVANJ,LAL MANDVA,LALMANDVA,8153,34,1688,exact,taluka,KHEDA,16,Kapadvanj,01,004,Lal Mandva,લાલ માંડવા
KHEDA,KAPADVANJ,LALPUR,LALPUR,8154,28,207,exact,taluka,KHEDA,16,Kapadvanj,01,048,Lalpur,લાલપુર
KHEDA,KAPADVANJ,LALPUR (NIRMALI),LALPURNIRMALI,8155,31,755,exact,taluka,KHEDA,16,Kapadvanj,01,021,Lalpur (Nirmali),લાલપુર (નિરમાલી)
KHEDA,KAPADVANJ,LETAR,LETAR,8156,80,479,exact,taluka,KHEDA,16,Kapadvanj,01,050,Letar,લેટર
KHEDA,KAPADVANJ,MAHAMADPURA,MAHAMADPURA,8157,32,388,exact,taluka,KHEDA,16,Kapadvanj,01,078,Mahamadpura,મહંમદપુરા
KHEDA,KAPADVANJ,MAL ITADI BARAIYA BH,MALITADIBARAIYABH,8158,43,283,exact,successor,KHEDA,16,Fagvel,14,091,Mal Itadi Baraiya Bh,માલ ઈટાડી બા.ભા
KHEDA,KAPADVANJ,MAL ITADI PAGI BHAG,MALITADIPAGIBHAG,8159,63,881,exact,successor,KHEDA,16,Fagvel,14,092,Mal Itadi Pagi Bhag,માલ ઈટાડી પ.ભા
KHEDA,KAPADVANJ,MALANA MUVADA,MALANAMUVADA,8160,9,348,exact,taluka,KHEDA,16,Kapadvanj,01,018,Malana Muvada,માલના મુવાડા
KHEDA,KAPADVANJ,MIRAPUR,MIRAPUR,8161,33,295,exact,taluka,KHEDA,16,Kapadvanj,01,077,Mirapur,મીરાપુર
KHEDA,KAPADVANJ,MOTI ZER,MOTIZER,8162,52,676,exact,taluka,KHEDA,16,Kapadvanj,01,011,Moti Zer,મોટી ઝેર
KHEDA,KAPADVANJ,NANI ZER,NANIZER,8163,28,539,exact,taluka,KHEDA,16,Kapadvanj,01,010,Nani Zer,નાની ઝેર
KHEDA,KAPADVANJ,NARSHIPUR,NARSHIPUR,8164,31,1026,exact,taluka,KHEDA,16,Kapadvanj,01,012,Narshipur,નરસિંહપુર
KHEDA,KAPADVANJ,NATHANA MUVADA,NATHANAMUVADA,8165,3,97,exact,taluka,KHEDA,16,Kapadvanj,01,015,Nathana Muvada,નાથાના મુવાડા
KHEDA,KAPADVANJ,NAVAGAM,NAVAGAM,8166,74,1162,exact,taluka,KHEDA,16,Kapadvanj,01,069,Navagam,નવાગામ
KHEDA,KAPADVANJ,NIKOL,NIKOL,8167,41,405,exact,taluka,KHEDA,16,Kapadvanj,01,108,Nikol,નિકોલ
KHEDA,KAPADVANJ,NIRMALI,NIRMALI,8168,24,1420,exact,taluka,KHEDA,16,Kapadvanj,01,026,Nirmali,નિરમાલી
KHEDA,KAPADVANJ,PALAIYA,PALAIYA,8169,9,63,exact,taluka,KHEDA,16,Kapadvanj,01,023,Palaiya,પાલૈયા
KHEDA,KAPADVANJ,PATHODA,PATHODA,8170,15,472,exact,taluka,KHEDA,16,Kapadvanj,01,031,Pathoda,પ઼થોડા
KHEDA,KAPADVANJ,PIROJPUR,PIROJPUR,8171,21,147,exact,taluka,KHEDA,16,Kapadvanj,01,039,Pirojpur,પિરોજપુર
KHEDA,KAPADVANJ,PUNADARA,PUNADARA,8172,59,310,exact,taluka,KHEDA,16,Kapadvanj,01,106,Punadara,પુનાદરા
KHEDA,KAPADVANJ,RAMOSADI,RAMOSADI,8173,12,193,exact,taluka,KHEDA,16,Kapadvanj,01,100,Ramosadi,રામોસડી
KHEDA,KAPADVANJ,RAMPURA (SUNDARVADI/MANDVA),RAMPURASUNDARVADIMANDVA,8174,14,75,exact,taluka,KHEDA,16,Kapadvanj,01,076,Rampura (Sorana),રામપુરા (સોરણા)
KHEDA,KAPADVANJ,RELIYA,RELIYA,8175,20,120,exact,taluka,KHEDA,16,Kapadvanj,01,053,Reliya,રેલીયા
KHEDA,KAPADVANJ,ROZAVADA,ROZAVADA,8176,8,89,exact,taluka,KHEDA,16,Kapadvanj,01,097,Rozavada,રોઝાવાડા
KHEDA,KAPADVANJ,SALOD,SALOD,8177,13,518,exact,taluka,KHEDA,16,Kapadvanj,01,088,Salod,સાલોડ
KHEDA,KAPADVANJ,SAVALI,SAVALI,8178,122,820,exact,taluka,KHEDA,16,Kapadvanj,01,093,Savali,સાવલી
KHEDA,KAPADVANJ,SHIHORA,SHIHORA,8179,47,413,exact,taluka,KHEDA,16,Kapadvanj,01,006,Shihora,સિહોરા
KHEDA,KAPADVANJ,SINGALI,SINGALI,8180,36,390,exact,taluka,KHEDA,16,Kapadvanj,01,068,Singali,સિંગાલી
KHEDA,KAPADVANJ,SINGPUR,SINGPUR,8181,17,181,exact,taluka,KHEDA,16,Kapadvanj,01,014,Singpur,સિંગપુર
KHEDA,KAPADVANJ,SORNA,SORNA,8182,58,939,exact,taluka,KHEDA,16,Kapadvanj,01,117,Sorna,સોરણા
KHEDA,KAPADVANJ,SUKI,SUKI,8183,10,139,exact,taluka,KHEDA,16,Kapadvanj,01,032,Suki,સુકી
KHEDA,KAPADVANJ,SULTANPUR (TAIYABPUR,SULTANPURTAIYABPUR,8184,25,127,exact,taluka,KHEDA,16,Kapadvanj,01,059,Sultanpur (Taiyabpur,સુલતાનપુર(તૈયબપુરા
KHEDA,KAPADVANJ,SULTANPUR (VADADHARA,SULTANPURVADADHARA,8185,14,539,exact,taluka,KHEDA,16,Kapadvanj,01,037,Sultanpur (Vadadhara,સુલતાનપુર (વડેડરા)
KHEDA,KAPADVANJ,SUNDA,SUNDA,8186,53,1177,exact,taluka,KHEDA,16,Kapadvanj,01,054,Sunda,સુણદા
KHEDA,KAPADVANJ,TAIYABPUR,TAIYABPUR,8187,71,733,exact,taluka,KHEDA,16,Kapadvanj,01,070,Taiyabpur,તૈયબપુર
KHEDA,KAPADVANJ,TALPODA,TALPODA,8188,16,100,exact,taluka,KHEDA,16,Kapadvanj,01,003,Talpoda,તાલપોડા
KHEDA,KAPADVANJ,TELNAR,TELNAR,8189,22,1146,exact,taluka,KHEDA,16,Kapadvanj,01,024,Telnar,તેલનાર
KHEDA,KAPADVANJ,THAVAD,THAVAD,8190,47,529,exact,taluka,KHEDA,16,Kapadvanj,01,036,Thavad,થવાદ
KHEDA,KAPADVANJ,THUNCHAL,THUNCHAL,8191,15,230,exact,taluka,KHEDA,16,Kapadvanj,01,099,Thunchal,ઠુંચાલ
KHEDA,KAPADVANJ,TORNA,TORNA,8192,63,1497,exact,taluka,KHEDA,16,Kapadvanj,01,085,Torna,તોરણા
KHEDA,KAPADVANJ,UKARDINA MUVADA,UKARDINAMUVADA,8193,37,315,exact,taluka,KHEDA,16,Kapadvanj,01,061,Ukardina Muvada,ઉકર઼઼ડીના મુવાડા
KHEDA,KAPADVANJ,VADADHARA,VADADHARA,8194,35,447,exact,taluka,KHEDA,16,Kapadvanj,01,051,Vadadhara,વડધરા
KHEDA,KAPADVANJ,VADALI,VADALI,8195,94,737,exact,taluka,KHEDA,16,Kapadvanj,01,049,Vadali,વડાલી
KHEDA,KAPADVANJ,VADOL,VADOL,8196,29,1220,exact,successor,KHEDA,16,Fagvel,14,090,Vadol,વડોલ
KHEDA,KAPADVANJ,VAGHANA MUVADA,VAGHANAMUVADA,8197,6,91,exact,taluka,KHEDA,16,Kapadvanj,01,016,Vaghana Muvada,વાઘાના મુવાડા
KHEDA,KAPADVANJ,VAGHAS,VAGHAS,8198,33,1268,exact,taluka,KHEDA,16,Kapadvanj,01,030,Vaghas,વઘાસ
KHEDA,KAPADVANJ,VAGHAVAT,VAGHAVAT,8199,16,78,exact,taluka,KHEDA,16,Kapadvanj,01,107,Vaghavat,વાઘાવત
KHEDA,KAPADVANJ,VAGHJIPUR,VAGHJIPUR,8200,14,150,exact,taluka,KHEDA,16,Kapadvanj,01,044,Vaghjipur,વાઘજીપુરા
KHEDA,KAPADVANJ,VALVA MAHUDA,VALVAMAHUDA,8201,5,129,exact,taluka,KHEDA,16,Kapadvanj,01,034,Valva Mahuda,વાલ્વા મહુડા
KHEDA,KAPADVANJ,VASNA,VASNA,8202,15,212,exact,taluka,KHEDA,16,Kapadvanj,01,086,Vasna,વાસણા
KHEDA,KAPADVANJ,VAVNA MUVADA,VAVNAMUVADA,8203,8,81,exact,taluka,KHEDA,16,Kapadvanj,01,063,Vavna Muvada,વાવના મુવાડા
KHEDA,KAPADVANJ,VEJALPUR,VEJALPUR,8204,15,141,exact,taluka,KHEDA,16,Kapadvanj,01,075,Vejalpur,વેજલપુર
KHEDA,KAPADVANJ,VYAS VASNA,VYASVASNA,8205,54,830,exact,taluka,KHEDA,16,Kapadvanj,01,029,Vyas Vasna,વ્યાસ વાસણા
KHEDA,KAPADVANJ,VYASJINA MUVADA,VYASJINAMUVADA,8206,12,258,exact,taluka,KHEDA,16,Kapadvanj,01,025,Vyasjina Muvada,વ્યાસજીના મુવાડા
KHEDA,KAPADVANJ,ZANDA,ZANDA,8207,45,521,exact,taluka,KHEDA,16,Kapadvanj,01,008,Zanda,ઝંડા
KHEDA,KATHLAL,ABHRIPUR,ABHRIPUR,8208,4,258,exact,taluka,KHEDA,16,Kathlal,04,023,Abhripur,અભરીપુર
KHEDA,KATHLAL,ANARA,ANARA,8209,56,1283,exact,taluka,KHEDA,16,Kathlal,04,032,Anara,અનારા
KHEDA,KATHLAL,APRUJI,APRUJI,8210,32,417,exact,taluka,KHEDA,16,Kathlal,04,053,Apruji,અપ્રુજી
KHEDA,KATHLAL,ARAL,ARAL,8211,17,241,exact,taluka,KHEDA,16,Kathlal,04,009,Aral,અરાલ
KHEDA,KATHLAL,BADARPUR,BADARPUR,8212,16,452,exact,taluka,KHEDA,16,Kathlal,04,003,Badarpur,બદરપુર
KHEDA,KATHLAL,BAGDOL,BAGDOL,8213,10,326,exact,taluka,KHEDA,16,Kathlal,04,024,Bagdol,બગડોલ
KHEDA,KATHLAL,BHAGATNA MUVADA,BHAGATNAMUVADA,8214,5,130,exact,taluka,KHEDA,16,Kathlal,04,057,Bhagatna Muvada,ભગતના મુવાડા
KHEDA,KATHLAL,BHANER,BHANER,8215,34,899,exact,taluka,KHEDA,16,Kathlal,04,047,Bhaner,ભાનેર
KHEDA,KATHLAL,BHARKUNDA,BHARKUNDA,8216,9,1038,exact,taluka,KHEDA,16,Kathlal,04,022,Bharkunda,ભરકુંડા
KHEDA,KATHLAL,BHATERA,BHATERA,8217,56,917,exact,taluka,KHEDA,16,Kathlal,04,017,Bhatera,ભાટેરા
KHEDA,KATHLAL,CHARAN NIKOL,CHARANNIKOL,8218,45,1526,exact,successor,KHEDA,16,Fagvel,14,013,Charan Nikol,ચારણ નિકોલ
KHEDA,KATHLAL,CHARED,CHARED,8219,27,115,exact,taluka,KHEDA,16,Kathlal,04,001,Chared,ચરેડ
KHEDA,KATHLAL,CHELAVAT,CHELAVAT,8220,14,116,exact,taluka,KHEDA,16,Kathlal,04,056,Chelavat,ચેલાવત
KHEDA,KATHLAL,CHHIPADI,CHHIPADI,8221,63,455,exact,taluka,KHEDA,16,Kathlal,04,019,Chhipadi,છીપડી
KHEDA,KATHLAL,CHHIPIAL,CHHIPIAL,8222,11,446,exact,taluka,KHEDA,16,Kathlal,04,021,Chhipial,છીપીયાલ
KHEDA,KATHLAL,DAMPAT,DAMPAT,8223,57,1439,exact,taluka,KHEDA,16,Kathlal,04,016,Dampat,દાંપટ
KHEDA,KATHLAL,FAGVEL,FAGVEL,8224,63,1427,exact,successor,KHEDA,16,Fagvel,14,012,Fagvel,ફાગવેલ
KHEDA,KATHLAL,FULCHHATRAPURA,FULCHHATRAPURA,8225,3,447,exact,successor,KHEDA,16,Fagvel,14,037,Fulchhatrapura,ફુલછત્રપુરા
KHEDA,KATHLAL,GADVEL,GADVEL,8226,27,221,exact,taluka,KHEDA,16,Kathlal,04,008,Gadvel,ગાડવેલ
KHEDA,KATHLAL,GANGADAS NA MUVADA,GANGADASNAMUVADA,8227,4,226,exact,taluka,KHEDA,16,Kathlal,04,049,Gangadas na muvada,ગંગાદાસ ના મુવાડા
KHEDA,KATHLAL,GANGIYAL,GANGIYAL,8228,13,240,exact,taluka,KHEDA,16,Kathlal,04,020,Gangiyal,ગંગીયાલ
KHEDA,KATHLAL,GHOGHAVADA,GHOGHAVADA,8229,6,588,exact,taluka,KHEDA,16,Kathlal,04,039,Ghoghavada,ઘોઘાવાડા
KHEDA,KATHLAL,GUGADIA,GUGADIA,8230,7,200,exact,taluka,KHEDA,16,Kathlal,04,041,Gugadia,ગુગડીયા
KHEDA,KATHLAL,HATHIA NI MUVADI,HATHIANIMUVADI,8231,6,80,exact,taluka,KHEDA,16,Kathlal,04,046,Hathia Ni Muvadi,હાથીયા ની મુવાડી
KHEDA,KATHLAL,JAMNI,JAMNI,8232,6,95,exact,taluka,KHEDA,16,Kathlal,04,027,Jamni,જમણી
KHEDA,KATHLAL,JITPURA,JITPURA,8233,3,185,exact,taluka,KHEDA,16,Kathlal,04,028,Jitpura,જીતપુરા
KHEDA,KATHLAL,KAKARKHAD,KAKARKHAD,8234,46,362,exact,taluka,KHEDA,16,Kathlal,04,002,Kakarkhad,કાકરખાડ
KHEDA,KATHLAL,KALETAR,KALETAR,8235,2,259,exact,taluka,KHEDA,16,Kathlal,04,010,Kaletar,કાલેતર
KHEDA,KATHLAL,KANIYEL,KANIYEL,8236,41,1688,exact,taluka,KHEDA,16,Kathlal,04,018,Kaniyel,કાણિયેલ
KHEDA,KATHLAL,KATHANA,KATHANA,8237,53,1042,exact,taluka,KHEDA,16,Kathlal,04,033,Kathana,કઠાણા
KHEDA,KATHLAL,KHADAL,KHADAL,8238,38,408,exact,taluka,KHEDA,16,Kathlal,04,050,Khadal,ખડાલ
KHEDA,KATHLAL,KHALAL,KHALAL,8239,33,326,exact,taluka,KHEDA,16,Kathlal,04,006,Khalal,ખલાલ
KHEDA,KATHLAL,LADVEL,LADVEL,8240,13,270,exact,successor,KHEDA,16,Fagvel,14,035,Ladvel,લાડવેલ
KHEDA,KATHLAL,LAKHAMIYA NI MUVADI,LAKHAMIYANIMUVADI,8241,2,97,exact,taluka,KHEDA,16,Kathlal,04,042,Lakhamiya Ni muvadi,લખામીયાના મુવાડા
KHEDA,KATHLAL,LASUNDRA,LASUNDRA,8242,82,2113,exact,successor,KHEDA,16,Fagvel,14,036,Lasundra,લસુન્દ્રા
KHEDA,KATHLAL,LAXMANPURA,LAXMANPURA,8243,49,482,exact,successor,KHEDA,16,Fagvel,14,034,Laxmanpura,લક્ષ્મણપુરા
KHEDA,KATHLAL,MADADARA,MADADARA,8244,17,160,exact,taluka,KHEDA,16,Kathlal,04,058,Madadara,મડાદરા
KHEDA,KATHLAL,MANOR NI MIVADI,MANORNIMIVADI,8245,4,121,exact,taluka,KHEDA,16,Kathlal,04,045,Manor ni Mivadi,મનોર ની મુવાડી
KHEDA,KATHLAL,MIRJAPUR,MIRJAPUR,8246,7,456,exact,taluka,KHEDA,16,Kathlal,04,004,Mirjapur,મીરજાપુર
KHEDA,KATHLAL,MOTI BHANAVAT,MOTIBHANAVAT,8247,5,155,exact,taluka,KHEDA,16,Kathlal,04,043,Moti Bhanavat,મોટી ભાણાવત
KHEDA,KATHLAL,MUDEL RATANPUR,MUDELRATANPUR,8248,21,361,exact,taluka,KHEDA,16,Kathlal,04,007,Mudel Ratanpur,મુડેલ રતનપુર
KHEDA,KATHLAL,NANI BHANAVAT,NANIBHANAVAT,8249,7,46,exact,taluka,KHEDA,16,Kathlal,04,044,Nani Bhanavat,નાની ભાણાવત
KHEDA,KATHLAL,NARPUR,NARPUR,8250,13,173,exact,taluka,KHEDA,16,Kathlal,04,054,Narpur,નારપુર
KHEDA,KATHLAL,PAHAD,PAHAD,8251,12,153,exact,taluka,KHEDA,16,Kathlal,04,030,Pahad,પહાડ
KHEDA,KATHLAL,PATTO,PATTO,8252,6,289,exact,taluka,KHEDA,16,Kathlal,04,051,Patto,પાટો
KHEDA,KATHLAL,PITHAI,PITHAI,8253,44,951,exact,taluka,KHEDA,16,Kathlal,04,025,Pithai,પિઠાઈ
KHEDA,KATHLAL,PORDA BHATERA,PORDABHATERA,8254,29,366,exact,taluka,KHEDA,16,Kathlal,04,031,Porda Bhatera,પોરડા ભાટેરા
KHEDA,KATHLAL,PORDA FAGVEL,PORDAFAGVEL,8255,27,333,exact,successor,KHEDA,16,Fagvel,14,038,Porda Fagvel,પોરડા ફાગવેલ
KHEDA,KATHLAL,RAVDAVAT,RAVDAVAT,8256,23,332,exact,taluka,KHEDA,16,Kathlal,04,055,Ravdavat,રવદાવત
KHEDA,KATHLAL,SANDESAR,SANDESAR,8257,15,764,exact,taluka,KHEDA,16,Kathlal,04,052,Sandesar,સંદેશર
KHEDA,KATHLAL,SARALI,SARALI,8258,11,418,exact,taluka,KHEDA,16,Kathlal,04,026,Sarali,સરાલી
KHEDA,KATHLAL,SARKHEJ,SARKHEJ,8259,50,324,exact,taluka,KHEDA,16,Kathlal,04,005,Sarkhej,સરખેજ
KHEDA,KATHLAL,SHAHPUR,SHAHPUR,8260,23,360,exact,taluka,KHEDA,16,Kathlal,04,029,Shahpur,શાહપુર
KHEDA,KATHLAL,SIKANDAR PORDA,SIKANDARPORDA,8261,15,171,exact,successor,KHEDA,16,Fagvel,14,015,Sikandar Porda,સિકંદર પોરડા
KHEDA,KATHLAL,SIPAI NI MUVADI,SIPAINIMUVADI,8262,2,190,exact,taluka,KHEDA,16,Kathlal,04,048,Sipai ni muvadi,સિપાઈ ની મુવાડી
KHEDA,KATHLAL,SURAVAT,SURAVAT,8263,6,49,exact,taluka,KHEDA,16,Kathlal,04,059,Suravat,સુરાવત
KHEDA,KATHLAL,VANTADA,VANTADA,8264,11,108,exact,taluka,KHEDA,16,Kathlal,04,060,Vantada,વાંટડા
KHEDA,KATHLAL,VISHVANATHPURA,VISHVANATHPURA,8265,34,277,exact,successor,KHEDA,16,Fagvel,14,014,Vishvanathpura,વિશ્વનાથ઼પુરા
KHEDA,KHEDA,BHERAI,BHERAI,8266,55,631,exact,taluka,KHEDA,16,Kheda,06,017,Bherai,ભેરઈ
KHEDA,KHEDA,BIDAJ,BIDAJ,8267,24,1760,exact,taluka,KHEDA,16,Kheda,06,004,Bidaj,બીડજ
KHEDA,KHEDA,CHALINDRA,CHALINDRA,8268,61,1077,exact,taluka,KHEDA,16,Kheda,06,033,Chalindra,ચલિન્દ્રા
KHEDA,KHEDA,CHANDNA,CHANDNA,8269,57,607,exact,taluka,KHEDA,16,Kheda,06,030,Chandna,ચાંદણા
KHEDA,KHEDA,CHITRASAR,CHITRASAR,8270,58,762,exact,taluka,KHEDA,16,Kheda,06,027,Chitrasar,ચિત્રાસર
